year,municipality,barcelona neighbourhoods,concept,status,value
2022,Barcelona,la Sagrera,young population without post-compulsory education (%),,14.4
2022,Barcelona,la Sagrera,foreign population from low or middle income countries (%),,12.3
2022,Barcelona,la Sagrera,average income per person (€),,16359
2022,Barcelona,el Congrés i els Indians,employed population (%),,69
2022,Barcelona,el Congrés i els Indians,low-skilled workers (%),,8
2022,Barcelona,el Congrés i els Indians,population with low studies (%),,12.5
2022,Barcelona,el Congrés i els Indians,young population without post-compulsory education (%),,13.9
2022,Barcelona,el Congrés i els Indians,foreign population from low or middle income countries (%),,11.5
2022,Barcelona,el Congrés i els Indians,average income per person (€),,16408
2022,Barcelona,Navas,employed population (%),,70.3
2022,Barcelona,Navas,low-skilled workers (%),,7.2
2022,Barcelona,Navas,population with low studies (%),,11.8
2022,Barcelona,Navas,young population without post-compulsory education (%),,11.8
2022,Barcelona,Navas,foreign population from low or middle income countries (%),,11.8
2022,Barcelona,Navas,average income per person (€),,16966
2022,Barcelona,el Camp de l'Arpa del Clot,employed population (%),,69.1
2022,Barcelona,el Camp de l'Arpa del Clot,low-skilled workers (%),,6.2
2022,Barcelona,el Camp de l'Arpa del Clot,population with low studies (%),,10.9
2022,Barcelona,el Camp de l'Arpa del Clot,young population without post-compulsory education (%),,11.5
2022,Barcelona,el Camp de l'Arpa del Clot,foreign population from low or middle income countries (%),,12.8
2022,Barcelona,el Camp de l'Arpa del Clot,average income per person (€),,17683
2022,Barcelona,el Clot,employed population (%),,69.3
2022,Barcelona,el Clot,low-skilled workers (%),,6.6
2022,Barcelona,el Clot,population with low studies (%),,10.5
2022,Barcelona,el Clot,young population without post-compulsory education (%),,11.4
2022,Barcelona,el Clot,foreign population from low or middle income countries (%),,10.6
2022,Barcelona,el Clot,average income per person (€),,17386
2022,Barcelona,el Parc i la Llacuna del Poblenou,employed population (%),,66.6
2022,Barcelona,el Parc i la Llacuna del Poblenou,low-skilled workers (%),,4.6
2022,Barcelona,el Parc i la Llacuna del Poblenou,population with low studies (%),,10
2022,Barcelona,el Parc i la Llacuna del Poblenou,young population without post-compulsory education (%),,11.2
2022,Barcelona,el Parc i la Llacuna del Poblenou,foreign population from low or middle income countries (%),,11.1
2022,Barcelona,el Parc i la Llacuna del Poblenou,average income per person (€),,18325
2022,Barcelona,la Vila Olímpica del Poblenou,employed population (%),,65.5
2022,Barcelona,la Vila Olímpica del Poblenou,low-skilled workers (%),,1.8
2022,Barcelona,la Vila Olímpica del Poblenou,population with low studies (%),,4.5
2022,Barcelona,la Vila Olímpica del Poblenou,young population without post-compulsory education (%),,6
2022,Barcelona,la Vila Olímpica del Poblenou,foreign population from low or middle income countries (%),,7.2
2022,Barcelona,la Vila Olímpica del Poblenou,average income per person (€),,25939
2022,Barcelona,el Poblenou,employed population (%),,70
2022,Barcelona,el Poblenou,low-skilled workers (%),,4.3
2022,Barcelona,el Poblenou,population with low studies (%),,9.9
2022,Barcelona,el Poblenou,young population without post-compulsory education (%),,11.1
2022,Barcelona,el Poblenou,foreign population from low or middle income countries (%),,9.4
2022,Barcelona,el Poblenou,average income per person (€),,18874
2022,Barcelona,Diagonal Mar i el Front Marítim del Poblenou,employed population (%),,67.8
2022,Barcelona,Diagonal Mar i el Front Marítim del Poblenou,low-skilled workers (%),,3.1
2022,Barcelona,Diagonal Mar i el Front Marítim del Poblenou,population with low studies (%),,10.4
2022,Barcelona,Diagonal Mar i el Front Marítim del Poblenou,young population without post-compulsory education (%),,10.3
2022,Barcelona,Diagonal Mar i el Front Marítim del Poblenou,foreign population from low or middle income countries (%),,10.8
2022,Barcelona,Diagonal Mar i el Front Marítim del Poblenou,average income per person (€),,20593
2022,Barcelona,el Besòs i el Maresme,employed population (%),,52.3
2022,Barcelona,el Besòs i el Maresme,low-skilled workers (%),,17.4
2022,Barcelona,el Besòs i el Maresme,population with low studies (%),,22
2022,Barcelona,el Besòs i el Maresme,young population without post-compulsory education (%),,40.5
2022,Barcelona,el Besòs i el Maresme,foreign population from low or middle income countries (%),,25.3
2022,Barcelona,el Besòs i el Maresme,average income per person (€),,11577
2022,Barcelona,Provençals del Poblenou,employed population (%),,68.1
2022,Barcelona,Provençals del Poblenou,low-skilled workers (%),,7
2022,Barcelona,Provençals del Poblenou,population with low studies (%),,12.1
2022,Barcelona,Provençals del Poblenou,young population without post-compulsory education (%),,15.8
2022,Barcelona,Provençals del Poblenou,foreign population from low or middle income countries (%),,11.1
2022,Barcelona,Provençals del Poblenou,average income per person (€),,16402
2022,Barcelona,Sant Martí de Provençals,employed population (%),,67.4
2022,Barcelona,Sant Martí de Provençals,low-skilled workers (%),,8.3
2022,Barcelona,Sant Martí de Provençals,population with low studies (%),,15.8
2022,Barcelona,Sant Martí de Provençals,young population without post-compulsory education (%),,16.9
2022,Barcelona,Sant Martí de Provençals,foreign population from low or middle income countries (%),,11.6
2022,Barcelona,Sant Martí de Provençals,average income per person (€),,15546
2022,Barcelona,la Verneda i la Pau,employed population (%),,64.8
2022,Barcelona,la Verneda i la Pau,low-skilled workers (%),,11.2
2022,Barcelona,la Verneda i la Pau,population with low studies (%),,18.1
2022,Barcelona,la Verneda i la Pau,young population without post-compulsory education (%),,21.6
2022,Barcelona,la Verneda i la Pau,foreign population from low or middle income countries (%),,12.4
2022,Barcelona,la Verneda i la Pau,average income per person (€),,14188
2022,Barcelona,total,employed population (%),,65.6
2022,Barcelona,total,low-skilled workers (%),,7.6
2022,Barcelona,total,population with low studies (%),,11.9
2022,Barcelona,total,young population without post-compulsory education (%),,15.4
2022,Barcelona,total,foreign population from low or middle income countries (%),,12.9
2022,Barcelona,total,average income per person (€),,18404
2023,Barcelona,el Raval,employed population (%),,57.7
2023,Barcelona,el Raval,low-skilled workers (%),,12.6
2023,Barcelona,el Raval,population with low studies (%),,16.7
2023,Barcelona,el Raval,young population without post-compulsory education (%),,27.6
2023,Barcelona,el Raval,foreign population from low or middle income countries (%),,38.6
2023,Barcelona,el Raval,average income per person (€),,10913
2023,Barcelona,el Barri Gòtic,employed population (%),,44.9
2023,Barcelona,el Barri Gòtic,low-skilled workers (%),,11.5
2023,Barcelona,el Barri Gòtic,population with low studies (%),,21.1
2023,Barcelona,el Barri Gòtic,young population without post-compulsory education (%),,36.1
2023,Barcelona,el Barri Gòtic,foreign population from low or middle income countries (%),,30.3
2023,Barcelona,el Barri Gòtic,average income per person (€),,13530
2023,Barcelona,la Barceloneta,employed population (%),,59.2
2023,Barcelona,la Barceloneta,low-skilled workers (%),,8.6
2023,Barcelona,la Barceloneta,population with low studies (%),,13.4
2023,Barcelona,la Barceloneta,young population without post-compulsory education (%),,15.3
2023,Barcelona,la Barceloneta,foreign population from low or middle income countries (%),,20.7
2023,Barcelona,la Barceloneta,average income per person (€),,14118
2023,Barcelona,"Sant Pere, Santa Caterina i la Ribera",employed population (%),,59.5
2023,Barcelona,"Sant Pere, Santa Caterina i la Ribera",low-skilled workers (%),,6.7
2023,Barcelona,"Sant Pere, Santa Caterina i la Ribera",population with low studies (%),,9.6
2023,Barcelona,"Sant Pere, Santa Caterina i la Ribera",young population without post-compulsory education (%),,11.5
2023,Barcelona,"Sant Pere, Santa Caterina i la Ribera",foreign population from low or middle income countries (%),,20.7
2023,Barcelona,"Sant Pere, Santa Caterina i la Ribera",average income per person (€),,15372
2023,Barcelona,el Fort Pienc,employed population (%),,62.4
2023,Barcelona,el Fort Pienc,low-skilled workers (%),,5.5
2023,Barcelona,el Fort Pienc,population with low studies (%),,9.2
2023,Barcelona,el Fort Pienc,young population without post-compulsory education (%),,11.8
2023,Barcelona,el Fort Pienc,foreign population from low or middle income countries (%),,14.8
2023,Barcelona,el Fort Pienc,average income per person (€),,19251
2023,Barcelona,la Sagrada Família,employed population (%),,67.2
2023,Barcelona,la Sagrada Família,low-skilled workers (%),,5.2
2023,Barcelona,la Sagrada Família,population with low studies (%),,9.1
2023,Barcelona,la Sagrada Família,young population without post-compulsory education (%),,8.7
2023,Barcelona,la Sagrada Família,foreign population from low or middle income countries (%),,16.1
2023,Barcelona,la Sagrada Família,average income per person (€),,18578
2023,Barcelona,la Dreta de l'Eixample,employed population (%),,63.3
2023,Barcelona,la Dreta de l'Eixample,low-skilled workers (%),,2.6
2023,Barcelona,la Dreta de l'Eixample,population with low studies (%),,5.2
2023,Barcelona,la Dreta de l'Eixample,young population without post-compulsory education (%),,5.4
2023,Barcelona,la Dreta de l'Eixample,foreign population from low or middle income countries (%),,12.3
2023,Barcelona,la Dreta de l'Eixample,average income per person (€),,23756
2023,Barcelona,l'Antiga Esquerra de l'Eixample,employed population (%),,64
2023,Barcelona,l'Antiga Esquerra de l'Eixample,low-skilled workers (%),,3.6
2023,Barcelona,l'Antiga Esquerra de l'Eixample,population with low studies (%),,6.1
2023,Barcelona,l'Antiga Esquerra de l'Eixample,young population without post-compulsory education (%),,6.4
2023,Barcelona,l'Antiga Esquerra de l'Eixample,foreign population from low or middle income countries (%),,13.7
2023,Barcelona,l'Antiga Esquerra de l'Eixample,average income per person (€),,22555
2023,Barcelona,la Nova Esquerra de l'Eixample,employed population (%),,67.9
2023,Barcelona,la Nova Esquerra de l'Eixample,low-skilled workers (%),,4.4
2023,Barcelona,la Nova Esquerra de l'Eixample,population with low studies (%),,7.1
2023,Barcelona,la Nova Esquerra de l'Eixample,young population without post-compulsory education (%),,7.3
2023,Barcelona,la Nova Esquerra de l'Eixample,foreign population from low or middle income countries (%),,13.8
2023,Barcelona,la Nova Esquerra de l'Eixample,average income per person (€),,20741
2023,Barcelona,Sant Antoni,employed population (%),,67.5
2023,Barcelona,Sant Antoni,low-skilled workers (%),,5.3
2023,Barcelona,Sant Antoni,population with low studies (%),,9.4
2023,Barcelona,Sant Antoni,young population without post-compulsory education (%),,11
2023,Barcelona,Sant Antoni,foreign population from low or middle income countries (%),,15.6
2023,Barcelona,Sant Antoni,average income per person (€),,18715
2023,Barcelona,el Poble Sec,employed population (%),,63.9
2023,Barcelona,el Poble Sec,low-skilled workers (%),,9.1
2023,Barcelona,el Poble Sec,population with low studies (%),,12.8
2023,Barcelona,el Poble Sec,young population without post-compulsory education (%),,18
2023,Barcelona,el Poble Sec,foreign population from low or middle income countries (%),,21.3
2023,Barcelona,el Poble Sec,average income per person (€),,14269
2023,Barcelona,la Marina del Prat Vermell,employed population (%),,56.6
2023,Barcelona,la Marina del Prat Vermell,low-skilled workers (%),,14.2
2023,Barcelona,la Marina del Prat Vermell,population with low studies (%),,18.7
2023,Barcelona,la Marina del Prat Vermell,young population without post-compulsory education (%),,35.5
2023,Barcelona,la Marina del Prat Vermell,foreign population from low or middle income countries (%),,13.1
2023,Barcelona,la Marina del Prat Vermell,average income per person (€),,12529
2023,Barcelona,la Marina de Port,employed population (%),,64.9
2023,Barcelona,la Marina de Port,low-skilled workers (%),,11.7
2023,Barcelona,la Marina de Port,population with low studies (%),,14.8
2023,Barcelona,la Marina de Port,young population without post-compulsory education (%),,22.2
2023,Barcelona,la Marina de Port,foreign population from low or middle income countries (%),,15.3
2023,Barcelona,la Marina de Port,average income per person (€),,14314
2023,Barcelona,la Font de la Guatlla,employed population (%),,67.4
2023,Barcelona,la Font de la Guatlla,low-skilled workers (%),,8.6
2023,Barcelona,la Font de la Guatlla,population with low studies (%),,11.9
2023,Barcelona,la Font de la Guatlla,young population without post-compulsory education (%),,16.7
2023,Barcelona,la Font de la Guatlla,foreign population from low or middle income countries (%),,18.1
2023,Barcelona,la Font de la Guatlla,average income per person (€),,17348
